route_id,direction_id,stop_id,headway_min
41,0,6417,30.333333333333332
41,0,6418,30.333333333333332
41,0,6420,30.333333333333332
41,0,6421,30.333333333333332
41,0,6422,30.333333333333332
41,0,6423,30.333333333333332
41,0,6425,30.333333333333332
41,0,6426,30.333333333333332
41,0,6429,30.333333333333332
41,0,6430,30.333333333333332
41,0,6431,30.333333333333332
41,0,6432,30.333333333333332
41,0,6434,30.333333333333332
41,0,6435,30.333333333333332
41,0,6436,30.333333333333332
41,0,6438,30.333333333333332
41,0,6442,30.333333333333332
41,0,6443,30.333333333333332
41,0,6445,30.333333333333332
41,0,6446,30.333333333333332
41,0,6447,30.333333333333332
41,0,6448,30.333333333333332
41,0,6449,30.333333333333332
41,0,6450,30.333333333333332
41,0,6451,30.333333333333332
41,0,6452,30.333333333333332
41,0,6453,30.333333333333332
41,0,6454,30.333333333333332
41,0,6528,30.333333333333332
41,0,22638,30.333333333333332
41,0,22870,30.0
41,0,17453,30.333333333333332
41,0,18655,30.333333333333332
41,0,18657,29.666666666666668
41,0,18658,30.333333333333332
41,0,18659,30.333333333333332
41,0,18662,30.0
41,0,18663,30.333333333333332
41,0,18664,30.333333333333332
41,0,19644,30.333333333333332
41,0,19645,30.333333333333332
41,0,19685,29.666666666666668
41,0,4752,30.333333333333332
41,0,4753,30.333333333333332
41,0,4754,30.333333333333332
41,0,4755,30.333333333333332
41,0,4757,30.333333333333332
41,0,4833,30.0
41,0,4838,30.0
41,0,4839,30.0
41,0,4840,30.0
41,0,21712,30.333333333333332
43,1,6688,71.0
43,1,6690,71.0
43,1,6691,70.0
43,1,6692,70.0
43,1,6693,70.0
43,1,6694,70.0
43,1,6698,70.0
43,1,6699,69.0
43,1,6700,69.0
43,1,6701,69.0
43,1,6702,69.0
43,1,6720,69.0
43,1,6776,71.0
43,1,6993,69.0
43,1,6995,68.0
43,1,6996,68.0
43,1,6998,68.0
43,1,15885,70.0
43,1,15886,70.0
43,1,15887,70.0
43,1,19303,71.0
43,1,19305,69.0
43,1,19306,68.0
43,1,19307,70.0
43,1,19650,
43,1,19651,71.0
43,1,11216,68.0
43,1,4764,
43,1,4771,69.0
43,1,4772,69.0
43,1,4828,67.0
43,1,4829,67.0
43,1,4832,66.0
43,1,4833,66.0
43,1,21711,66.0
43,1,22306,71.0
43,0,4884,66.0
43,0,4886,66.0
43,0,6718,65.0
43,0,6722,65.0
43,0,6723,65.0
43,0,6729,66.0
43,0,6730,66.0
43,0,6731,66.0
43,0,6732,66.0
43,0,6734,66.0
43,0,6735,65.0
43,0,6736,65.0
43,0,6737,65.0
43,0,6739,65.0
43,0,6740,65.0
43,0,6741,65.0
43,0,7027,66.0
43,0,7029,66.0
43,0,22822,65.0
43,0,22870,66.0
43,0,19309,66.0
43,0,19311,66.0
43,0,19312,65.0
43,0,19314,66.0
43,0,19653,66.0
43,0,4764,
43,0,4833,66.0
43,0,4838,66.0
43,0,4839,66.0
43,0,4840,66.0
43,0,4841,66.0
43,0,22307,65.0
44,1,4888,31.0
44,1,4890,31.0
44,1,5560,30.0
44,1,6706,31.0
44,1,6971,31.0
44,1,6972,31.0
44,1,6983,31.0
44,1,6985,31.0
44,1,6987,31.0
44,1,6989,31.0
44,1,15283,30.0
44,1,15284,30.0
44,1,15285,30.0
44,1,16489,31.0
44,1,17212,31.0
44,1,18882,31.0
44,1,2676,31.0
44,1,2677,31.0
44,1,9827,30.0
44,1,11216,30.0
44,1,11373,31.0
44,1,11425,31.5
44,1,11548,31.5
44,1,11583,31.0
44,1,11588,31.0
44,1,4828,30.0
44,1,4829,30.0
44,1,4832,30.0
44,1,20953,31.0
44,1,21528,31.0
44,1,21529,31.0
44,1,21530,31.0
44,1,21531,31.0
44,1,21532,31.0
44,1,21533,31.0
44,1,21534,31.0
44,1,21536,31.5
44,1,21539,31.5
44,1,21542,31.0
44,1,21543,31.0
44,1,21544,31.0
44,1,21545,31.0
44,1,21546,31.0
44,1,21547,31.0
44,1,21548,31.0
44,1,21549,31.0
44,1,21550,31.0
44,1,21552,31.0
44,1,21553,31.0
44,1,21554,31.0
44,1,21555,31.0
44,1,21556,31.0
44,1,21587,31.0
44,1,21588,31.5
44,1,21655,31.0
44,1,21656,31.0
44,1,21659,31.0
44,1,21661,31.0
44,1,21662,31.0
44,1,21663,31.0
44,1,21665,31.0
44,1,21666,31.0
44,1,21667,31.0
44,1,21668,31.0
44,1,21673,31.0
44,1,21674,31.0
44,1,21678,31.0
44,1,21711,30.0
44,0,6096,31.0
44,0,6721,31.0
44,0,6722,31.0
44,0,6723,31.0
44,0,6999,31.0
44,0,7000,31.0
44,0,7001,31.0
44,0,7007,31.0
44,0,7012,31.0
44,0,7014,31.0
44,0,7015,31.0
44,0,7019,31.0
44,0,7022,31.5
44,0,22649,31.5
44,0,22870,31.0
44,0,1407,31.0
44,0,7279,31.0
44,0,7280,31.0
44,0,2608,31.5
44,0,2675,31.5
44,0,19685,31.0
44,0,20258,31.0
44,0,11615,31.0
44,0,4767,31.0
44,0,4838,31.0
44,0,4839,31.0
44,0,4840,31.0
44,0,21528,31.0
44,0,21557,31.0
44,0,21558,31.0
44,0,21559,31.0
44,0,21560,31.0
44,0,21561,31.0
44,0,21562,31.0
44,0,21563,31.0
44,0,21564,31.0
44,0,21565,31.0
44,0,21566,31.0
44,0,21568,31.0
44,0,21569,31.0
44,0,21570,31.0
44,0,21571,31.0
44,0,21572,31.0
44,0,21573,31.0
44,0,21574,31.0
44,0,21575,31.0
44,0,21576,31.0
44,0,21577,31.0
44,0,21578,31.0
44,0,21579,31.0
44,0,21580,31.0
44,0,21581,31.0
44,0,21582,31.0
44,0,21583,31.0
44,0,21584,31.0
44,0,21586,31.0
44,0,21685,31.0
44,0,21686,31.0
44,0,21687,31.0
44,0,21689,31.0
44,0,21691,31.0
44,0,21694,31.0
44,0,21696,31.0
44,0,21697,31.0
44,0,21702,31.5
44,0,21703,31.5
44,0,21705,31.0
44,0,21706,31.0
44,0,21707,31.0
44,0,21708,31.0
48,1,15833,30.333333333333332
48,1,17286,30.0
48,1,2645,30.333333333333332
48,1,2646,30.333333333333332
48,1,2647,30.333333333333332
48,1,19656,30.333333333333332
48,1,20719,30.0
48,1,11216,30.0
48,1,4764,30.333333333333332
48,1,4765,30.333333333333332
48,1,4767,30.333333333333332
48,1,4771,30.333333333333332
48,1,4772,30.333333333333332
48,1,4773,30.333333333333332
48,1,4774,30.333333333333332
48,1,4776,30.333333333333332
48,1,4777,30.333333333333332
48,1,4779,30.333333333333332
48,1,4781,30.333333333333332
48,1,4783,30.333333333333332
48,1,4785,30.333333333333332
48,1,4786,30.333333333333332
48,1,4788,30.333333333333332
48,1,4802,30.333333333333332
48,1,4803,30.333333333333332
48,1,4804,30.333333333333332
48,1,4806,30.333333333333332
48,1,4807,30.333333333333332
48,1,4808,30.333333333333332
48,1,4809,30.333333333333332
48,1,4811,30.333333333333332
48,1,4812,30.333333333333332
48,1,4814,30.333333333333332
48,1,4815,30.333333333333332
48,1,4816,30.333333333333332
48,1,4817,30.0
48,1,4821,30.0
48,1,4823,30.0
48,1,4824,30.0
48,1,4825,30.0
48,1,4826,30.0
48,1,4828,30.0
48,1,4829,30.0
48,1,4832,30.0
48,1,4833,30.0
48,1,21447,30.333333333333332
48,1,21711,30.0
48,0,4875,30.333333333333332
48,0,4876,30.333333333333332
48,0,4877,30.333333333333332
48,0,4884,30.333333333333332
48,0,4886,30.333333333333332
48,0,4888,30.333333333333332
48,0,4890,30.333333333333332
48,0,22870,30.0
48,0,17749,30.666666666666668
48,0,18465,29.666666666666668
48,0,18632,30.333333333333332
48,0,2553,29.666666666666668
48,0,2554,29.666666666666668
48,0,2555,30.0
48,0,2670,30.333333333333332
48,0,19370,30.333333333333332
48,0,19663,30.666666666666668
48,0,19665,30.666666666666668
48,0,19666,30.333333333333332
48,0,19667,30.333333333333332
48,0,19877,29.666666666666668
48,0,20785,30.333333333333332
48,0,4764,30.333333333333332
48,0,4833,30.0
48,0,4838,30.0
48,0,4839,30.0
48,0,4840,30.0
48,0,4841,30.0
48,0,4842,29.666666666666668
48,0,4844,29.666666666666668
48,0,4847,29.666666666666668
48,0,4848,29.666666666666668
48,0,4850,29.666666666666668
48,0,4852,29.666666666666668
48,0,4853,29.666666666666668
48,0,4855,30.666666666666668
48,0,4858,30.666666666666668
48,0,4859,30.666666666666668
48,0,4861,30.333333333333332
48,0,4863,30.333333333333332
48,0,4865,30.333333333333332
48,0,4867,30.333333333333332
48,0,4868,30.333333333333332
48,0,4870,30.333333333333332
48,0,4871,30.333333333333332
48,0,4873,30.333333333333332
51,1,16281,25.666666666666668
51,1,17286,7.923076923076923
51,1,17634,8.384615384615385
51,1,18421,25.25
51,1,18475,25.25
51,1,18477,25.25
51,1,18844,25.666666666666668
51,1,2539,8.384615384615385
51,1,2541,8.384615384615385
51,1,2542,8.214285714285714
51,1,2543,8.214285714285714
51,1,2545,8.214285714285714
51,1,2547,8.214285714285714
51,1,2548,8.214285714285714
51,1,2551,8.214285714285714
51,1,9364,25.25
51,1,9368,25.25
51,1,9373,25.25
51,1,9375,25.25
51,1,9377,25.25
51,1,9379,8.153846153846153
51,1,9380,8.214285714285714
51,1,9416,25.25
51,1,9417,25.25
51,1,9419,25.25
51,1,9421,25.25
51,1,9423,25.25
51,1,9424,25.25
51,1,9974,25.666666666666668
51,1,9978,8.214285714285714
51,1,9980,8.214285714285714
51,1,9982,8.142857142857142
51,1,9984,8.142857142857142
51,1,9985,8.142857142857142
51,1,9987,8.142857142857142
51,1,9988,8.307692307692308
51,1,9989,8.307692307692308
51,1,9990,8.307692307692308
51,1,19876,25.666666666666668
51,1,19882,12.5
51,1,19898,25.25
51,1,20671,25.25
51,1,20719,7.923076923076923
51,1,20775,25.666666666666668
51,1,9991,8.307692307692308
51,1,9993,8.307692307692308
51,1,9994,8.23076923076923
51,1,9996,8.357142857142858
51,1,9997,8.384615384615385
51,1,9998,8.214285714285714
51,1,10115,25.666666666666668
51,1,11216,8.0
51,1,4816,7.923076923076923
51,1,4817,7.923076923076923
51,1,4821,8.071428571428571
51,1,4823,8.071428571428571
51,1,4824,8.071428571428571
51,1,4825,8.071428571428571
51,1,4826,8.071428571428571
51,1,4828,8.23076923076923
51,1,4829,8.23076923076923
51,1,4832,8.23076923076923
51,1,4833,8.5
51,1,20906,26.75
51,1,21164,25.25
51,1,21172,8.142857142857142
51,1,21173,8.357142857142858
51,1,21187,26.75
51,1,21463,25.666666666666668
51,1,21465,25.666666666666668
51,1,21711,8.23076923076923
51,0,15908,28.0
51,0,22767,28.0
51,0,22870,8.5
51,0,16281,28.0
51,0,16611,27.0
51,0,16612,27.0
51,0,18465,8.357142857142858
51,0,18471,8.23076923076923
51,0,18472,8.76923076923077
51,0,18473,8.76923076923077
51,0,18782,9.0
51,0,2649,8.23076923076923
51,0,2651,8.23076923076923
51,0,2652,8.23076923076923
51,0,2653,8.23076923076923
51,0,2654,8.23076923076923
51,0,2656,8.23076923076923
51,0,2657,8.23076923076923
51,0,2658,8.23076923076923
51,0,2661,8.23076923076923
51,0,2663,8.23076923076923
51,0,2665,8.23076923076923
51,0,2666,8.5
51,0,2667,8.5
51,0,9537,8.833333333333334
51,0,9541,27.0
51,0,9543,27.0
51,0,9545,27.0
51,0,9547,27.0
51,0,9587,27.0
51,0,9588,27.0
51,0,9589,27.0
51,0,9590,27.0
51,0,9591,27.0
51,0,9592,27.0
51,0,9593,27.0
51,0,9594,27.0
51,0,9596,27.0
51,0,9613,28.0
51,0,9616,28.0
51,0,9618,28.0
51,0,19877,8.285714285714286
51,0,19879,28.0
51,0,19882,13.25
51,0,20423,27.0
51,0,10016,8.76923076923077
51,0,10018,8.76923076923077
51,0,10019,8.76923076923077
51,0,10022,8.76923076923077
51,0,10023,8.76923076923077
51,0,10025,8.833333333333334
51,0,10026,8.833333333333334
51,0,10027,8.833333333333334
51,0,10028,8.833333333333334
51,0,10029,8.833333333333334
51,0,10030,8.833333333333334
51,0,10032,8.833333333333334
51,0,10033,8.833333333333334
51,0,10035,28.0
51,0,10038,28.0
51,0,4833,8.5
51,0,4838,8.5
51,0,4839,8.461538461538462
51,0,4840,8.461538461538462
51,0,4841,8.538461538461538
51,0,4842,8.461538461538462
51,0,4844,8.357142857142858
51,0,4847,8.357142857142858
51,0,4848,8.23076923076923
51,0,4850,8.23076923076923
51,0,4852,8.23076923076923
51,0,4853,8.23076923076923
51,0,20909,28.0
51,0,21590,28.0
51L,1,6706,17.166666666666668
51L,1,18475,18.75
51L,1,18477,18.75
51L,1,18632,17.6
51L,1,9364,18.75
51L,1,9368,18.75
51L,1,9373,18.75
51L,1,9375,18.75
51L,1,9377,18.75
51L,1,9380,18.75
51L,1,9827,17.333333333333332
51L,1,9980,18.75
51L,1,9984,17.2
51L,1,9987,17.2
51L,1,9988,17.2
51L,1,9990,17.4
51L,1,20671,18.75
51L,1,9991,17.4
51L,1,9993,17.4
51L,1,9996,17.4
51L,1,11216,17.333333333333332
51L,1,4828,17.333333333333332
51L,1,4829,17.5
51L,1,4832,17.5
51L,1,4833,17.5
51L,1,21172,17.2
51L,1,21173,17.4
51L,1,21174,17.6
51L,1,21711,17.5
51L,0,15833,
51L,0,22870,
51L,0,16611,
51L,0,18782,
51L,0,2666,
51L,0,2667,
51L,0,9541,
51L,0,9543,
51L,0,9545,
51L,0,9547,
51L,0,20423,
51L,0,10016,
51L,0,10018,
51L,0,10019,
51L,0,10022,
51L,0,10023,
51L,0,10026,
51L,0,10027,
51L,0,10029,
51L,0,10030,
51L,0,10033,
51L,0,4773,
51L,0,4833,
51L,0,4838,
51L,0,4839,
51L,0,4840,
51L,0,4841,
52L,1,5922,27.0
52L,1,5923,27.0
52L,1,22613,21.0
52L,1,22614,21.0
52L,1,22615,21.0
52L,1,22772,41.5
52L,1,22775,21.0
52L,1,41,27.0
52L,1,42,27.0
52L,1,43,27.0
52L,1,16620,41.5
52L,1,18175,41.5
52L,1,18419,31.5
52L,1,18888,21.0
52L,1,19375,27.333333333333332
52L,1,20299,31.5
52L,1,20419,27.0
52L,1,20708,32.0
52L,1,20709,32.0
52L,1,20710,32.0
52L,1,10884,41.5
52L,1,10885,41.5
52L,1,10902,31.5
52L,1,10903,31.5
52L,1,10905,31.5
52L,1,10906,31.5
52L,1,10907,31.5
52L,1,10908,31.5
52L,1,10909,31.5
52L,1,10910,31.5
52L,1,10913,27.0
52L,1,11117,32.0
52L,1,11118,32.0
52L,1,11119,31.5
52L,1,11121,31.5
52L,1,11123,31.5
52L,1,11654,27.0
52L,1,11655,27.0
52L,1,11656,27.0
52L,1,11659,27.0
52L,1,11677,41.5
52L,1,11679,41.5
52L,1,11684,41.5
52L,1,11685,41.5
52L,1,11686,21.0
52L,1,11687,21.0
52L,1,11688,21.0
52L,1,11689,21.0
52L,1,11691,21.0
52L,1,11692,21.0
52L,1,11694,21.0
52L,1,11695,21.0
52L,1,11696,21.0
52L,1,11703,21.0
52L,1,11705,32.5
52L,1,11706,32.5
52L,1,11707,32.5
52L,1,11709,32.5
52L,1,11710,32.5
52L,1,11711,32.5
52L,1,11713,32.0
52L,1,11714,32.0
52L,1,11715,32.0
52L,1,11716,32.0
52L,1,11943,32.0
52L,1,11945,32.0
52L,1,21175,41.5
52L,1,21618,21.0
52L,0,22616,54.0
52L,0,22617,54.0
52L,0,22680,52.0
52L,0,22773,41.0
52L,0,22774,41.0
52L,0,43,
52L,0,18175,41.0
52L,0,18891,54.0
52L,0,8519,53.0
52L,0,8520,53.0
52L,0,8524,53.0
52L,0,20159,41.0
52L,0,20713,54.0
52L,0,20714,54.0
52L,0,20715,54.0
52L,0,20716,54.0
52L,0,10147,
52L,0,10886,41.0
52L,0,10958,53.0
52L,0,10959,53.0
52L,0,10961,53.0
52L,0,10962,53.0
52L,0,10963,53.0
52L,0,10964,53.0
52L,0,10968,53.0
52L,0,10969,53.0
52L,0,11102,53.0
52L,0,11103,53.0
52L,0,11105,53.0
52L,0,11106,53.0
52L,0,11107,53.0
52L,0,11108,53.0
52L,0,11449,
52L,0,11663,53.0
52L,0,11665,53.0
52L,0,11669,
52L,0,11744,54.0
52L,0,11746,54.0
52L,0,11748,54.0
52L,0,11749,54.0
52L,0,11750,54.0
52L,0,11752,54.0
52L,0,11754,54.0
52L,0,11756,54.0
52L,0,11757,54.0
52L,0,11762,54.0
52L,0,11763,54.0
52L,0,11764,54.0
52L,0,11765,54.0
52L,0,11767,41.0
52L,0,11768,41.0
52L,0,11769,41.0
52L,0,11770,41.0
52L,0,11771,41.0
52L,0,11772,41.0
52L,0,11774,41.0
52L,0,11775,41.0
52L,0,11776,41.0
52L,0,11777,41.0
52L,0,11780,41.0
52L,0,11782,41.0
52L,0,12177,
52L,0,12178,
52L,0,12180,
52L,0,12181,
52L,0,21004,53.0
52L,0,21178,53.0
52L,0,21180,53.0
52L,0,21181,53.0
52L,0,21264,53.0
52L,0,21596,53.0
52L,0,21605,53.0
52L,0,21619,54.0
53L,1,5922,30.0
53L,1,5923,30.0
53L,1,15423,
53L,1,15428,
53L,1,22767,30.0
53L,1,41,30.0
53L,1,42,30.0
53L,1,43,30.0
53L,1,16281,30.0
53L,1,17736,30.333333333333332
53L,1,17740,
53L,1,17744,
53L,1,9616,30.0
53L,1,19375,31.0
53L,1,20268,30.333333333333332
53L,1,20419,31.666666666666668
53L,1,10909,30.333333333333332
53L,1,10910,30.333333333333332
53L,1,10913,31.0
53L,1,10930,29.5
53L,1,11622,29.5
53L,1,11623,29.5
53L,1,11624,30.333333333333332
53L,1,11625,30.333333333333332
53L,1,11626,30.333333333333332
53L,1,11627,30.333333333333332
53L,1,11628,30.333333333333332
53L,1,11629,30.333333333333332
53L,1,11630,30.333333333333332
53L,1,11631,30.333333333333332
53L,1,11632,30.333333333333332
53L,1,11633,30.333333333333332
53L,1,11634,30.333333333333332
53L,1,11635,30.333333333333332
53L,1,11638,30.333333333333332
53L,1,11639,30.333333333333332
53L,1,11640,30.333333333333332
53L,1,11641,30.333333333333332
53L,1,11644,30.333333333333332
53L,1,11645,30.333333333333332
53L,1,11646,30.333333333333332
53L,1,11648,30.333333333333332
53L,1,11649,30.333333333333332
53L,1,11651,30.333333333333332
53L,1,11652,30.333333333333332
53L,1,11653,30.333333333333332
53L,1,11654,31.666666666666668
53L,1,11655,31.666666666666668
53L,1,11656,31.666666666666668
53L,1,11659,30.5
53L,1,12025,30.0
53L,1,12026,29.5
53L,1,12028,29.5
53L,1,12030,29.5
53L,1,12031,29.5
53L,1,12032,29.5
53L,1,12033,29.5
53L,1,12034,29.5
53L,1,20906,30.5
53L,1,21182,29.5
53L,1,21186,30.333333333333332
53L,1,21187,30.5
53L,1,21224,30.0
53L,1,21225,30.0
53L,1,21226,30.0
53L,1,21227,30.0
53L,1,21228,30.0
53L,1,21463,30.0
53L,1,21465,30.0
53L,1,21603,30.333333333333332
53L,0,15423,30.666666666666668
53L,0,22680,30.333333333333332
53L,0,22767,32.0
53L,0,43,30.0
53L,0,16281,32.0
53L,0,16604,30.0
53L,0,17647,30.0
53L,0,17737,30.666666666666668
53L,0,17740,30.666666666666668
53L,0,17824,30.666666666666668
53L,0,8519,30.333333333333332
53L,0,8520,30.333333333333332
53L,0,8524,30.333333333333332
53L,0,9447,32.0
53L,0,9616,32.0
53L,0,9618,32.0
53L,0,19384,30.0
53L,0,19991,30.666666666666668
53L,0,20285,30.666666666666668
53L,0,10147,30.0
53L,0,10958,30.333333333333332
53L,0,10959,30.333333333333332
53L,0,10961,30.0
53L,0,10962,30.0
53L,0,10963,30.0
53L,0,10964,30.0
53L,0,11017,30.5
53L,0,11021,32.0
53L,0,11026,30.0
53L,0,11027,30.0
53L,0,11028,30.0
53L,0,11031,30.0
53L,0,11032,30.0
53L,0,11033,30.0
53L,0,11034,30.0
53L,0,11035,30.0
53L,0,11036,30.0
53L,0,11038,30.0
53L,0,11039,30.0
53L,0,11040,30.0
53L,0,11041,30.0
53L,0,11042,30.0
53L,0,11043,30.0
53L,0,11044,30.0
53L,0,11045,30.0
53L,0,11046,30.0
53L,0,11047,30.0
53L,0,11048,30.0
53L,0,11049,30.0
53L,0,11050,30.0
53L,0,11051,30.0
53L,0,11052,30.0
53L,0,11053,30.0
53L,0,11054,30.0
53L,0,11055,30.0
53L,0,11056,30.0
53L,0,11057,30.0
53L,0,11449,30.333333333333332
53L,0,11663,30.333333333333332
53L,0,11665,30.333333333333332
53L,0,11667,30.0
53L,0,11668,30.0
53L,0,11669,30.0
53L,0,12039,30.0
53L,0,12040,30.0
53L,0,12041,30.0
53L,0,12042,30.5
53L,0,12043,30.5
53L,0,12044,30.5
53L,0,12046,30.5
53L,0,12047,30.5
53L,0,12177,30.0
53L,0,12178,30.0
53L,0,12180,30.333333333333332
53L,0,12181,30.333333333333332
53L,0,20909,32.0
53L,0,21178,30.333333333333332
53L,0,21190,30.5
53L,0,21229,32.0
53L,0,21230,32.0
53L,0,21231,32.0
53L,0,21232,32.0
53L,0,21264,30.333333333333332
53L,0,21318,30.666666666666668
53L,0,21463,32.0
53L,0,21596,30.333333333333332
53L,0,21605,30.333333333333332
54,1,6999,40.0
54,1,7000,40.0
54,1,7019,40.0
54,1,14857,40.0
54,1,15833,20.0
54,1,15835,40.0
54,1,15836,40.0
54,1,22619,40.0
54,1,22623,40.0
54,1,22627,40.0
54,1,22649,40.0
54,1,1191,20.0
54,1,1192,20.0
54,1,1193,19.8
54,1,1194,19.8
54,1,1197,40.0
54,1,17284,20.0
54,1,17634,40.0
54,1,17671,20.0
54,1,18354,19.8
54,1,18636,19.8
54,1,18641,20.2
54,1,19113,40.0
54,1,1829,19.8
54,1,1997,19.8
54,1,1998,19.8
54,1,2152,40.0
54,1,2155,40.0
54,1,2162,40.0
54,1,2513,40.0
54,1,2514,40.0
54,1,2515,40.0
54,1,2517,40.0
54,1,2518,40.0
54,1,2520,40.0
54,1,2521,40.0
54,1,2522,40.0
54,1,2523,40.0
54,1,2524,40.0
54,1,2525,40.0
54,1,2526,40.0
54,1,2527,40.0
54,1,2529,40.0
54,1,2530,40.0
54,1,2531,40.0
54,1,2534,40.0
54,1,2536,20.0
54,1,2539,20.0
54,1,2541,20.0
54,1,2542,20.0
54,1,2543,20.0
54,1,2545,20.0
54,1,2547,20.0
54,1,2548,20.0
54,1,2551,20.0
54,1,2553,20.0
54,1,2554,20.0
54,1,2555,20.0
54,1,2556,20.0
54,1,2557,20.0
54,1,2558,20.0
54,1,2561,20.0
54,1,2562,20.0
54,1,2564,20.0
54,1,2565,20.0
54,1,2566,20.0
54,1,2567,20.0
54,1,2571,20.0
54,1,2572,20.0
54,1,2573,20.0
54,1,2574,20.0
54,1,2575,20.0
54,1,2577,20.0
54,1,2578,20.0
54,1,2579,20.0
54,1,2580,20.0
54,1,2582,40.0
54,1,2585,40.0
54,1,2586,40.0
54,1,2587,40.0
54,1,2588,40.0
54,1,2589,40.0
54,1,2591,40.0
54,1,2593,40.0
54,1,2595,19.8
54,1,2596,19.8
54,1,2600,19.8
54,1,2601,19.8
54,1,2603,40.0
54,1,2604,40.0
54,1,2605,40.0
54,1,2606,40.0
54,1,2608,40.0
54,1,2609,40.0
54,1,2611,40.0
54,1,2612,40.0
54,1,2613,40.0
54,1,2614,40.0
54,1,2616,40.0
54,1,2680,40.0
54,1,19475,40.0
54,1,19539,20.0
54,1,19540,19.8
54,1,19541,40.0
54,1,19738,19.8
54,1,19850,20.0
54,1,9998,20.0
54,1,3253,20.0
54,1,3254,20.0
54,1,4764,40.0
54,1,4765,40.0
54,1,4767,40.0
54,1,20953,20.0
54,1,21120,40.0
54,1,21173,40.0
54,1,21174,20.0
54,1,21269,40.0
54,1,21271,40.0
54,1,21272,40.0
54,1,21279,40.0
54,1,21281,20.2
54,1,21283,20.2
54,1,21284,20.2
54,0,4888,46.5
54,0,4890,46.5
54,0,15838,40.0
54,0,15839,40.0
54,0,22628,40.0
54,0,22648,40.0
54,0,22747,22.0
54,0,33,20.0
54,0,34,22.0
54,0,35,22.0
54,0,36,22.0
54,0,38,22.0
54,0,625,20.8
54,0,626,20.8
54,0,627,20.8
54,0,853,20.8
54,0,1150,40.0
54,0,1151,40.0
54,0,1152,20.2
54,0,1153,20.2
54,0,1154,20.0
54,0,1155,20.0
54,0,1171,20.0
54,0,18165,22.0
54,0,18471,46.0
54,0,18882,40.0
54,0,1557,20.8
54,0,1829,20.8
54,0,1831,20.8
54,0,1832,20.8
54,0,2088,20.8
54,0,2089,20.8
54,0,2090,20.8
54,0,2174,20.0
54,0,2177,19.2
54,0,2178,19.2
54,0,2182,40.0
54,0,2188,40.0
54,0,2410,40.0
54,0,2513,46.0
54,0,2514,
54,0,2515,
54,0,2517,
54,0,2518,
54,0,2520,
54,0,2521,
54,0,2522,
54,0,2523,
54,0,2524,
54,0,2525,
54,0,2526,
54,0,2527,
54,0,2529,
54,0,2530,
54,0,2531,
54,0,2618,20.8
54,0,2620,20.8
54,0,2621,40.0
54,0,2624,40.0
54,0,2625,40.0
54,0,2626,20.0
54,0,2627,20.0
54,0,2628,20.0
54,0,2629,20.0
54,0,2630,20.0
54,0,2631,20.0
54,0,2632,20.0
54,0,2634,20.0
54,0,2635,20.0
54,0,2639,22.0
54,0,2643,22.2
54,0,2644,22.2
54,0,2645,22.2
54,0,2646,22.2
54,0,2647,22.2
54,0,2649,22.2
54,0,2651,22.75
54,0,2652,22.75
54,0,2653,22.75
54,0,2654,23.0
54,0,2656,23.0
54,0,2657,23.0
54,0,2658,23.0
54,0,2661,23.0
54,0,2663,23.0
54,0,2665,46.0
54,0,2666,46.0
54,0,2667,46.0
54,0,2681,40.0
54,0,2682,40.0
54,0,2684,40.0
54,0,2685,40.0
54,0,2686,40.0
54,0,2687,40.0
54,0,2688,40.0
54,0,2690,40.0
54,0,19541,
54,0,19543,20.8
54,0,19545,40.0
54,0,19546,40.0
54,0,19547,40.0
54,0,19548,40.0
54,0,19550,40.0
54,0,19551,40.0
54,0,20205,40.0
54,0,20421,40.0
54,0,20422,40.0
54,0,20683,20.8
54,0,20761,20.0
54,0,4764,46.5
54,0,21303,40.0
54,0,21304,40.0
54,0,21306,40.0
54,0,21308,40.0
54,0,21822,19.2
54,0,21827,40.0
55,1,15736,63.0
55,1,15851,63.0
55,1,15876,60.0
55,1,22672,63.0
55,1,22691,60.0
55,1,22692,60.0
55,1,22693,60.0
55,1,22694,60.0
55,1,22695,60.0
55,1,22696,60.0
55,1,22697,60.0
55,1,22698,60.0
55,1,22699,60.0
55,1,22700,60.0
55,1,22701,60.0
55,1,22702,60.0
55,1,22703,60.0
55,1,22708,63.0
55,1,22754,63.0
55,1,22755,63.0
55,1,22770,
55,1,16227,63.0
55,1,16229,63.0
55,1,16230,63.0
55,1,16231,63.0
55,1,16233,63.0
55,1,16243,63.0
55,1,16281,60.0
55,1,18174,63.0
55,1,18492,63.0
55,1,18493,63.0
55,1,9447,60.0
55,1,9451,60.0
55,1,9453,60.0
55,1,9848,63.0
55,1,9849,63.0
55,1,9851,63.0
55,1,9853,63.0
55,1,9857,63.0
55,1,9865,63.0
55,1,9868,63.0
55,1,9870,63.0
55,1,9892,63.0
55,1,9894,63.0
55,1,9896,63.0
55,1,9897,63.0
55,1,9898,63.0
55,1,20158,63.0
55,1,20221,63.0
55,1,20237,60.0
55,1,20242,63.0
55,1,20520,60.0
55,1,20522,60.0
55,1,20523,60.0
55,1,20524,60.0
55,1,20526,60.0
55,1,20531,
55,1,20532,
55,1,20534,63.0
55,1,20535,63.0
55,1,20536,63.0
55,1,20537,63.0
55,1,20539,63.0
55,1,20540,63.0
55,1,20542,63.0
55,1,20543,63.0
55,1,20546,63.0
55,1,20547,63.0
55,1,20550,63.0
55,1,20551,63.0
